geoid,YYYYMM,Sex,Age_Group,total_drug_OD_n,total_opioid_OD_n,total_heroin_OD_n,total_Fentanyl_OD_n,total_stimulant_OD_n,total_Cocaine_OD_n,total_Methamphetamine_OD_n,total_Benzo_OD_n,total_ED_visits
SD,202402,Missing,65+,0,0,0,0,0,0,0,0,null
MO,202412,Missing,65+,0,0,0,0,0,0,0,0,12
AZ,202412,Missing,15 to 24,0,0,0,0,0,0,0,0,4
VA,202411,Missing,15 to 24,0,0,0,0,0,0,0,0,21
MO,202412,Total,0 to 10,15,1,0,0,0,0,0,0,34743
UT,202411,Male,65+,36,21,0,0,0,0,0,1,8348
SC,202411,Missing,Missing,0,0,0,0,0,0,0,0,9
MI,202411,Female,55 to 64,100,28,1,0,5,5,0,6,22361
PA,202412,Female,0 to 10,65,0,0,0,1,0,0,1,28104
HI,202409,Missing,55 to 64,0,0,0,0,0,0,0,0,2
MN,202411,Total,15 to 24,245,37,1,9,6,4,0,1,17476
KS,202412,Total,45 to 54,66,12,0,3,8,3,6,3,11144
MN,202410,Male,35 to 44,93,31,0,4,5,1,3,1,9359
LA,202409,Female,Missing,1,0,0,0,0,0,0,0,42
TN,202409,Missing,Total,1,0,0,0,0,0,0,0,88
HI,202411,Male,0 to 10,10,0,0,0,0,0,0,1,3556
WA,202412,Female,45 to 54,139,72,2,17,9,4,3,1,15079
FL,202410,Male,11 to 14,34,0,0,0,1,0,0,0,16676
UT,202411,Female,25 to 34,62,11,0,4,4,0,2,3,8132
NM,202501,Female,0 to 10,16,0,0,0,0,0,0,0,4740
VT,202410,Missing,0 to 10,0,0,0,0,0,0,0,0,2
NY,202409,Male,55 to 64,529,157,15,4,25,23,2,3,47614
OH,202410,Total,11 to 14,80,0,0,0,3,0,0,2,15336
DC,202411,Male,0 to 10,6,1,0,1,0,0,0,0,3501
CO,202411,Male,65+,51,22,0,0,1,0,0,0,17346
TN,202411,Total,45 to 54,214,69,9,11,9,4,5,3,31253
TX,202411,Male,65+,205,51,1,4,10,6,4,3,90466
MN,202412,Missing,15 to 24,0,0,0,0,0,0,0,0,13
VA,202409,Male,65+,105,29,4,2,7,4,1,1,35817
CT,202411,Male,11 to 14,6,0,0,0,1,0,0,0,2908
MS,202409,Male,55 to 64,26,4,1,1,3,1,1,1,6164
UT,202501,Female,35 to 44,61,13,1,2,2,0,2,0,7111
LA,202410,Missing,Missing,1,0,0,0,0,0,0,0,39
ID,202412,Female,65+,29,5,0,0,0,0,0,0,8975
TX,202411,Male,15 to 24,375,35,1,7,33,18,11,16,46714
RI,202408,Total,Total,225,68,2,7,8,6,0,3,42334
MT,202411,Missing,65+,0,0,0,0,0,0,0,0,1
VA,202409,Male,25 to 34,149,45,4,5,8,4,2,2,17762
MI,202412,Missing,35 to 44,0,0,0,0,0,0,0,0,10
WA,202412,Missing,15 to 24,3,0,0,0,0,0,0,0,51
MT,202412,Male,45 to 54,9,1,0,1,4,1,3,0,1798
NY,202409,Female,0 to 10,70,0,0,0,1,0,0,0,31071
TX,202405,Male,Total,2469,457,36,86,292,154,98,72,481132
SC,202412,Missing,Missing,0,0,0,0,0,0,0,0,3
ID,202410,Female,0 to 10,12,0,0,0,0,0,0,0,2085
NY,202411,Male,11 to 14,28,1,0,0,0,0,0,0,9180
NY,202412,Male,Total,3021,674,81,25,159,118,15,34,356693
NM,202412,Missing,Total,0,0,0,0,0,0,0,0,33
IL,202409,Female,15 to 24,219,15,4,3,9,5,1,5,31523
NY,202409,Missing,45 to 54,2,1,1,0,0,0,0,0,21
WY,202412,Male,11 to 14,1,0,0,0,0,0,0,0,286
WA,202409,Male,Total,1172,596,4,243,72,24,34,19,116580
IL,202410,Missing,55 to 64,0,0,0,0,0,0,0,0,5
DC,202410,Total,35 to 44,49,18,6,1,3,2,0,0,4433
MA,202411,Total,Total,1914,691,41,71,72,57,4,36,254421
DC,202412,Missing,11 to 14,0,0,0,0,0,0,0,0,null
NE,202408,Missing,25 to 34,1,0,0,0,0,0,0,0,4
WY,202409,Male,15 to 24,10,0,0,0,0,0,0,0,1123
TN,202409,Total,Missing,11,2,0,0,2,2,0,0,488
AK,202410,Female,11 to 14,14,0,0,0,0,0,0,0,427
IN,202408,Total,65+,129,25,4,1,1,1,0,5,60469
KY,202407,Male,55 to 64,94,38,4,3,10,1,9,1,12527
MN,202406,Total,15 to 24,129,28,0,0,1,0,0,0,12667
NJ,202406,Missing,65+,0,0,0,0,0,0,0,0,12
OR,202407,Male,35 to 44,94,47,0,15,7,1,6,0,9433
OH,202407,Missing,65+,0,0,0,0,0,0,0,0,8
NC,202406,Male,65+,123,40,1,3,9,6,2,5,44886
MO,202407,Female,11 to 14,23,0,0,0,0,0,0,0,2775
NY,202408,Male,0 to 10,109,5,0,1,2,1,0,4,33031
ME,202407,Male,Missing,1,0,0,0,0,0,0,0,292
WY,202407,Male,0 to 10,5,0,0,0,0,0,0,0,842
NE,202404,Missing,25 to 34,0,0,0,0,0,0,0,0,2
NM,202406,Missing,65+,0,0,0,0,0,0,0,0,null
OH,202408,Male,Total,1251,307,23,57,50,30,13,12,198990
NV,202402,Total,45 to 54,117,55,2,15,5,0,4,4,14401
WA,202407,Missing,15 to 24,1,0,0,0,0,0,0,0,48
MD,202406,Female,25 to 34,105,29,4,1,4,3,0,0,15016
CO,202407,Male,45 to 54,73,26,0,3,8,5,2,0,9889
WV,202406,Total,55 to 64,74,30,5,5,6,4,2,4,11933
VA,202408,Total,0 to 10,124,3,0,0,3,0,0,1,29892
DC,202407,Missing,55 to 64,1,1,0,0,0,0,0,0,1
NJ,202406,Missing,55 to 64,0,0,0,0,0,0,0,0,2
ID,202408,Total,11 to 14,24,0,0,0,0,0,0,0,1451
AZ,202406,Missing,45 to 54,1,1,0,1,0,0,0,0,6
VA,202408,Missing,25 to 34,0,0,0,0,0,0,0,0,28
WY,202408,Male,Missing,0,0,0,0,0,0,0,0,6
MD,202408,Missing,Missing,7,2,0,0,0,0,0,0,70
NJ,202407,Male,Missing,34,8,0,0,1,1,0,0,327
KS,202408,Total,25 to 34,126,33,1,7,19,5,9,7,14839
DE,202407,Missing,11 to 14,0,0,0,0,0,0,0,0,null
ID,202406,Missing,Total,3,0,0,0,0,0,0,0,54
ID,202403,Female,Total,176,17,0,4,3,1,1,4,28809
MS,202403,Female,65+,28,8,0,0,0,0,0,2,12757
NJ,202405,Male,45 to 54,180,76,11,3,5,4,1,3,17508
GA,202405,Male,Missing,20,5,0,0,1,1,0,1,192
CO,202404,Missing,25 to 34,0,0,0,0,0,0,0,0,8
IL,202405,Female,45 to 54,178,64,25,5,9,7,2,4,26120
HI,202406,Male,65+,23,10,0,1,0,0,0,0,6394
DE,202403,Missing,Missing,0,0,0,0,0,0,0,0,3
WA,202401,Total,11 to 14,92,2,0,2,2,0,0,3,6642
RI,202404,Missing,Missing,0,0,0,0,0,0,0,0,4
DE,202405,Female,25 to 34,30,18,3,1,2,2,0,2,3966
NY,202403,Female,15 to 24,280,22,2,3,7,2,0,3,46332
NE,202401,Total,15 to 24,61,4,0,1,1,0,0,0,6610
NY,202401,Female,25 to 34,318,66,15,5,10,6,1,4,62451
NM,202405,Missing,Missing,1,1,0,0,0,0,0,0,6
ID,202403,Female,25 to 34,21,3,0,3,1,0,0,0,3881
HI,202403,Missing,55 to 64,0,0,0,0,0,0,0,0,1
DC,202403,Female,35 to 44,12,3,0,0,0,0,0,0,2185
UT,202404,Male,Total,326,109,3,17,15,1,4,7,36469
NJ,202404,Missing,0 to 10,0,0,0,0,0,0,0,0,3
HI,202403,Total,15 to 24,28,1,0,1,2,1,2,1,4433
NV,202405,Male,Missing,2,1,0,1,0,0,0,0,88
TN,202403,Male,45 to 54,184,80,3,12,28,13,13,5,15670
NV,202401,Female,45 to 54,56,23,0,6,3,1,2,3,8223
RI,202502,Missing,55 to 64,0,0,0,0,0,0,0,0,2
CT,202502,Missing,35 to 44,0,0,0,0,0,0,0,0,9
DC,202502,Total,Missing,5,1,0,0,0,0,0,0,47
DE,202501,Missing,11 to 14,0,0,0,0,0,0,0,0,1
MN,202502,Female,55 to 64,43,14,0,1,0,0,0,1,8757
AL,202502,Male,45 to 54,71,28,0,4,10,4,4,0,9978
MA,202502,Total,15 to 24,145,14,0,3,3,1,0,4,25451
OH,202501,Male,11 to 14,20,0,0,0,1,0,0,0,6139
ID,202501,Total,15 to 24,64,5,0,0,3,0,1,0,7140
CT,202502,Total,15 to 24,89,12,2,1,9,5,1,0,18730
AR,202501,Missing,Total,0,0,0,0,0,0,0,0,13
WI,202502,Total,Missing,1,0,0,0,0,0,0,0,102
WY,202501,Male,45 to 54,2,1,0,0,0,0,0,0,975
NV,202501,Total,55 to 64,83,33,0,11,7,2,4,2,16466
AK,202501,Male,Missing,1,0,0,0,0,0,0,0,12
NV,202502,Total,Total,840,343,4,126,73,16,45,12,121573
MA,202403,Total,Total,2127,760,63,71,85,59,5,49,260716
TN,202402,Total,45 to 54,279,112,6,20,28,17,9,5,32316
ID,202402,Missing,Total,1,0,0,0,0,0,0,0,40
MN,202401,Missing,25 to 34,0,0,0,0,0,0,0,0,10
MA,202402,Missing,65+,0,0,0,0,0,0,0,0,8
NC,202402,Male,15 to 24,182,46,1,13,8,3,2,2,17549
OH,202402,Total,45 to 54,265,66,4,12,11,6,3,4,48013
MO,202402,Male,Total,360,25,0,11,18,3,13,3,101601
GA,202401,Total,0 to 10,108,3,0,0,0,0,0,1,53125
NJ,202402,Female,11 to 14,27,0,0,0,1,0,0,1,5325
OR,202402,Male,35 to 44,126,80,0,31,8,1,7,0,8058
MA,202402,Missing,Missing,0,0,0,0,0,0,0,0,1
VT,202402,Male,Missing,0,0,0,0,0,0,0,0,10
MN,202403,Missing,15 to 24,1,1,0,0,0,0,0,0,9
CT,202403,Missing,Missing,0,0,0,0,0,0,0,0,1
OR,202402,Total,35 to 44,202,117,0,46,12,2,9,2,17322
ME,202402,Missing,Total,64,21,2,3,1,1,0,1,9987
UT,202403,Male,0 to 10,21,1,0,0,2,0,0,0,5557
AR,202408,Male,45 to 54,21,5,0,1,1,0,1,1,4549
CT,202402,Female,55 to 64,42,16,2,2,1,1,0,3,11616
WY,202403,Missing,15 to 24,0,0,0,0,0,0,0,0,1
WY,202406,Missing,45 to 54,0,0,0,0,0,0,0,0,null
IN,202501,Female,45 to 54,65,14,3,0,3,0,3,2,19541
VA,202410,Total,65+,187,46,3,2,0,0,0,1,84564
TX,202404,Total,Missing,35,3,0,0,2,0,1,0,1964
SC,202412,Missing,35 to 44,0,0,0,0,0,0,0,0,2
HI,202410,Total,25 to 34,26,4,0,1,2,0,2,2,6009
TN,202409,Male,45 to 54,184,70,5,12,21,9,10,4,15773
NE,202410,Total,65+,25,2,0,0,1,0,1,2,13421
NM,202411,Female,35 to 44,26,14,0,3,0,0,0,0,5857
NV,202412,Female,45 to 54,52,21,0,4,3,1,1,1,8281
AL,202411,Male,65+,43,15,0,0,2,0,0,2,17049
NH,202409,Male,Total,86,29,3,5,2,0,0,1,20459
ME,202410,Female,65+,19,3,0,0,0,0,0,1,9350
DE,202410,Male,45 to 54,34,25,1,5,0,0,0,0,1986
OH,202409,Female,0 to 10,78,1,0,0,1,0,0,0,19942
MI,202411,Total,65+,291,101,12,4,9,9,0,7,95797
RI,202410,Total,35 to 44,43,17,0,2,1,1,0,0,5218
WI,202410,Missing,25 to 34,0,0,0,0,0,0,0,0,4
AL,202411,Female,Missing,1,0,0,0,0,0,0,0,21
WA,202412,Missing,11 to 14,0,0,0,0,0,0,0,0,2
PA,202410,Total,45 to 54,473,143,24,11,18,16,5,5,52123
IL,202412,Missing,0 to 10,0,0,0,0,0,0,0,0,32
MS,202409,Total,45 to 54,56,13,1,4,6,1,4,1,12848
NM,202412,Female,Total,225,56,1,8,9,4,5,0,48622
WA,202409,Male,35 to 44,261,166,2,78,12,1,9,1,15685
DE,202412,Male,55 to 64,36,27,1,5,0,0,0,1,2675
TX,202405,Missing,55 to 64,0,0,0,0,0,0,0,0,204
MO,202409,Total,65+,58,3,0,0,1,0,1,1,50579
TX,202403,Female,15 to 24,614,45,2,9,18,10,3,15,78054
FL,202411,Male,55 to 64,298,116,0,11,25,18,4,18,58528
TX,202406,Missing,11 to 14,0,0,0,0,0,0,0,0,10
NC,202501,Male,Missing,7,2,0,0,0,0,0,0,207
CO,202409,Missing,0 to 10,0,0,0,0,0,0,0,0,5
MN,202411,Total,0 to 10,41,0,0,0,0,0,0,0,14840
MS,202412,Male,11 to 14,5,0,0,0,0,0,0,0,1340
TX,202407,Total,25 to 34,920,155,17,28,104,39,54,24,162550
NC,202409,Female,0 to 10,65,3,0,2,2,1,1,1,19329
SD,202411,Female,11 to 14,6,0,0,0,0,0,0,0,376
GA,202412,Missing,45 to 54,0,0,0,0,0,0,0,0,11
WV,202412,Female,11 to 14,9,0,0,0,0,0,0,0,1232
IN,202412,Female,15 to 24,138,12,3,1,3,2,0,0,25187
IN,202412,Female,35 to 44,85,25,6,1,1,0,1,1,23570
NY,202409,Missing,0 to 10,0,0,0,0,0,0,0,0,19
NE,202404,Total,Total,289,33,0,6,22,3,18,9,59335
AR,202406,Total,65+,51,9,0,0,2,1,1,1,21197
VA,202406,Total,Missing,6,1,0,0,2,2,0,0,64
MA,202407,Female,45 to 54,153,53,3,6,8,7,0,2,15612
SC,202408,Total,35 to 44,173,68,4,13,13,2,7,3,23764
LA,202406,Missing,Missing,2,0,0,0,0,0,0,0,50
WA,202408,Missing,25 to 34,2,0,0,0,0,0,0,0,61
MA,202407,Missing,65+,0,0,0,0,0,0,0,0,39
PA,202406,Female,55 to 64,146,43,3,1,6,6,0,5,30040
NH,202408,Female,0 to 10,10,1,0,0,0,0,0,2,1976
LA,202408,Male,Missing,0,0,0,0,0,0,0,0,111
WA,202407,Female,55 to 64,115,65,0,16,7,3,4,2,15200
MO,202407,Total,45 to 54,87,8,0,3,7,0,6,0,25025
OR,202406,Missing,15 to 24,0,0,0,0,0,0,0,0,31
NM,202408,Male,15 to 24,38,13,1,3,3,3,0,1,4488
AZ,202408,Missing,35 to 44,0,0,0,0,0,0,0,0,14
SC,202406,Female,35 to 44,77,19,2,2,3,1,1,3,12382
SD,202406,Male,Total,57,9,0,5,6,2,4,1,11722
RI,202406,Missing,25 to 34,0,0,0,0,0,0,0,0,15
WV,202407,Male,15 to 24,37,4,1,1,0,0,0,2,4234
IL,202406,Total,Total,3149,1302,570,50,157,101,35,58,428269
AK,202408,Missing,Missing,0,0,0,0,0,0,0,0,8
MA,202406,Male,Missing,18,7,0,0,1,1,0,1,592
HI,202408,Missing,0 to 10,0,0,0,0,0,0,0,0,3
GA,202407,Total,45 to 54,206,40,0,6,23,6,13,4,43577
IL,202406,Male,35 to 44,350,135,61,7,33,16,12,3,25755
NM,202406,Female,Total,234,67,3,18,11,3,5,4,47068
SD,202401,Missing,0 to 10,0,0,0,0,0,0,0,0,null
WV,202408,Total,25 to 34,106,38,10,7,8,1,4,3,11940
DC,202408,Total,11 to 14,3,1,0,0,0,0,0,0,934
MO,202406,Male,45 to 54,66,3,0,1,5,0,5,1,11381
ID,202403,Missing,0 to 10,0,0,0,0,0,0,0,0,1
ID,202405,Missing,65+,0,0,0,0,0,0,0,0,3
UT,202405,Total,35 to 44,136,46,3,19,7,3,2,7,11846
CO,202405,Missing,Missing,0,0,0,0,0,0,0,0,6
MN,202405,Female,Total,368,60,3,6,5,1,3,4,64162
ID,202405,Total,65+,47,11,0,0,1,0,1,2,15944
AZ,202404,Female,65+,122,43,0,3,1,0,0,3,40143
GA,202405,Female,65+,112,27,0,3,0,0,0,1,43714
DC,202404,Missing,45 to 54,0,0,0,0,0,0,0,0,3
NE,202403,Missing,Total,0,0,0,0,0,0,0,0,50
AZ,202405,Missing,35 to 44,0,0,0,0,0,0,0,0,7
WV,202405,Missing,65+,0,0,0,0,0,0,0,0,null
WV,202404,Female,15 to 24,35,4,0,0,1,1,0,1,5887
NH,202405,Female,25 to 34,14,5,2,0,0,0,0,0,1733
WA,202404,Total,25 to 34,541,307,2,133,31,10,13,11,34752
MN,202405,Total,Total,810,201,4,13,19,5,11,9,122174
NV,202404,Total,Missing,10,4,0,0,1,0,1,0,172
DC,202403,Female,0 to 10,8,1,0,0,0,0,0,0,3008
WI,202402,Female,25 to 34,77,19,1,0,2,2,0,0,18608
IL,202405,Total,0 to 10,123,3,0,0,1,0,0,1,49269
GA,202404,Total,0 to 10,147,3,0,0,4,0,1,3,45918
KY,202405,Male,Total,716,283,46,42,54,13,29,9,87498
DC,202405,Missing,0 to 10,0,0,0,0,0,0,0,0,2
LA,202404,Female,11 to 14,15,0,0,0,0,0,0,0,2822
IL,202403,Missing,Total,1,0,0,0,0,0,0,0,152
OR,202404,Male,45 to 54,75,44,0,14,1,0,1,0,7255
OR,202501,Male,55 to 64,60,29,1,6,1,0,1,1,9203
TN,202501,Male,45 to 54,122,37,0,7,9,6,2,1,15449
RI,202502,Missing,11 to 14,0,0,0,0,0,0,0,0,null
AZ,202502,Total,55 to 64,153,80,0,21,8,1,4,4,30557
VA,202502,Total,Missing,2,0,0,0,0,0,0,0,49
DC,202502,Missing,55 to 64,0,0,0,0,0,0,0,0,null
NH,202501,Total,25 to 34,26,9,1,2,1,1,0,1,5390
UT,202502,Total,65+,116,55,0,0,1,0,1,4,18217
AL,202501,Missing,15 to 24,0,0,0,0,0,0,0,0,2
WY,202502,Total,25 to 34,12,2,0,1,1,0,1,1,2188
DC,202501,Male,15 to 24,7,0,0,0,0,0,0,0,1483
WA,202502,Total,25 to 34,371,224,0,98,11,4,6,5,34347
MI,202501,Total,11 to 14,53,2,0,0,1,0,1,1,10186
AL,202501,Total,25 to 34,182,52,0,19,14,4,4,6,28848
MA,202502,Total,45 to 54,257,119,5,12,13,12,0,6,27094
NJ,202501,Missing,35 to 44,0,0,0,0,0,0,0,0,8
WV,202502,Total,45 to 54,75,26,3,3,3,1,1,5,10771
SC,202502,Female,55 to 64,30,13,0,3,0,0,0,1,10345
NE,202501,Missing,35 to 44,0,0,0,0,0,0,0,0,null
UT,202502,Male,45 to 54,30,11,1,1,1,0,1,1,4427
AZ,202502,Male,0 to 10,35,3,0,0,1,0,1,0,13455
PA,202402,Male,65+,111,16,2,1,2,2,0,3,52876
TN,202402,Missing,25 to 34,0,0,0,0,0,0,0,0,15
AL,202403,Missing,15 to 24,0,0,0,0,0,0,0,0,4
AL,202402,Female,45 to 54,52,14,0,1,3,1,0,2,11692
MO,202402,Missing,45 to 54,0,0,0,0,0,0,0,0,6
ME,202402,Male,Total,160,62,10,1,8,5,1,2,21729
MO,202401,Male,Missing,7,0,0,0,0,0,0,0,162
NJ,202402,Missing,0 to 10,0,0,0,0,0,0,0,0,5
AK,202401,Total,Total,273,119,2,38,18,1,12,4,28555
KS,202401,Total,45 to 54,72,10,0,1,9,2,6,5,10570
ID,202402,Male,55 to 64,9,2,0,0,0,0,0,1,2633
OR,202403,Male,65+,59,26,0,3,0,0,0,1,18539
SC,202401,Male,65+,57,10,0,2,0,0,0,5,18399
ME,202401,Male,35 to 44,38,16,4,2,3,1,0,0,2777
NJ,202401,Male,0 to 10,49,2,0,0,2,0,1,0,21081
VA,202401,Female,55 to 64,100,28,2,5,6,5,1,3,21580
LA,202402,Missing,Total,2,0,0,0,0,0,0,0,208
AR,202402,Male,Missing,0,0,0,0,0,0,0,0,1
MA,202402,Male,25 to 34,214,95,10,9,16,11,2,4,14168
MD,202403,Missing,Total,4,2,0,1,0,0,0,0,108
NC,202403,Male,0 to 10,83,2,0,1,2,1,0,0,26535
LA,202402,Missing,0 to 10,0,0,0,0,0,0,0,0,11
SC,202404,Missing,65+,4,1,0,0,0,0,0,0,25
MD,202501,Missing,0 to 10,0,0,0,0,0,0,0,0,5
LA,202501,Missing,Total,4,0,0,0,0,0,0,0,144
DC,202401,Female,15 to 24,24,3,0,0,1,1,0,0,2244
WY,202403,Female,45 to 54,1,0,0,0,0,0,0,0,598
WY,202401,Female,55 to 64,1,0,0,0,0,0,0,0,706
NV,202411,Female,35 to 44,52,22,0,10,5,1,4,0,9764
RI,202408,Total,0 to 10,14,0,0,0,0,0,0,0,3754
CT,202409,Female,0 to 10,9,0,0,0,0,0,0,0,7651
OR,202409,Female,65+,72,27,0,1,0,0,0,1,22857
MS,202410,Male,Total,233,51,1,7,17,4,8,4,60234
NY,202409,Male,65+,358,102,12,6,6,6,0,4,77056
CO,202409,Missing,65+,0,0,0,0,0,0,0,0,5
WV,202412,Missing,55 to 64,0,0,0,0,0,0,0,0,null
TX,202404,Female,15 to 24,605,43,1,9,12,5,3,18,81599
DE,202412,Female,45 to 54,15,9,0,1,2,2,0,1,2441
AZ,202411,Total,45 to 54,167,62,0,15,8,2,2,2,27611
MS,202412,Total,Total,550,100,1,18,40,16,12,10,133666
NJ,202412,Male,15 to 24,87,15,2,1,5,2,0,1,15097
WI,202411,Missing,Total,0,0,0,0,0,0,0,0,52
AK,202412,Male,65+,17,5,0,0,1,0,1,1,2994
ME,202409,Male,Missing,1,0,0,0,0,0,0,0,300
TX,202404,Total,35 to 44,802,167,11,35,138,56,68,18,131987
GA,202411,Total,Missing,14,3,0,0,0,0,0,1,264
OR,202411,Total,25 to 34,188,69,0,24,5,1,3,3,18058
ID,202410,Missing,55 to 64,0,0,0,0,0,0,0,0,null
NJ,202409,Male,Missing,27,7,1,0,0,0,0,0,332
WI,202410,Female,55 to 64,40,9,0,3,1,1,0,1,14834
NE,202409,Missing,Total,0,0,0,0,0,0,0,0,65
TX,202403,Male,0 to 10,244,6,0,1,6,1,0,2,85538
OR,202410,Female,0 to 10,24,1,0,0,0,0,0,0,5206
AL,202409,Male,25 to 34,106,37,0,11,13,4,6,2,10226
HI,202411,Missing,0 to 10,0,0,0,0,0,0,0,0,3
VT,202411,Total,15 to 24,19,1,0,1,0,0,0,0,2908
KY,202410,Male,15 to 24,83,11,2,1,4,2,1,0,9626
CO,202407,Total,55 to 64,97,43,1,1,2,1,1,1,19362
ID,202408,Male,Missing,2,0,0,0,0,0,0,0,64
MT,202407,Female,0 to 10,12,1,0,0,0,0,0,0,1352
NY,202406,Male,11 to 14,31,0,0,0,2,0,0,2,9168
MS,202406,Male,0 to 10,38,0,0,0,3,0,1,0,6048
CO,202407,Male,35 to 44,129,66,0,14,9,4,4,2,12251
FL,202406,Missing,55 to 64,0,0,0,0,0,0,0,0,10
KS,202408,Total,55 to 64,48,18,0,2,4,3,1,2,11451
MA,202407,Male,11 to 14,8,0,0,0,1,0,0,0,2932
RI,202407,Male,11 to 14,2,0,0,0,0,0,0,0,564
LA,202406,Missing,Total,9,2,0,0,0,0,0,0,251
AK,202407,Missing,Total,0,0,0,0,0,0,0,0,61
WV,202406,Missing,45 to 54,0,0,0,0,0,0,0,0,null
MN,202407,Male,35 to 44,106,37,2,2,4,1,3,2,9712
MO,202408,Total,25 to 34,154,12,1,7,10,0,10,0,29616
LA,202408,Female,Missing,1,0,0,0,0,0,0,0,41
IN,202406,Missing,35 to 44,0,0,0,0,0,0,0,0,5
SD,202402,Male,35 to 44,4,1,0,0,0,0,0,0,1294
KS,202408,Male,35 to 44,64,17,0,7,11,3,8,1,5869
CT,202408,Total,15 to 24,94,17,1,2,5,2,0,5,20449
KY,202407,Male,0 to 10,51,4,0,1,2,1,0,2,9536
MS,202406,Total,25 to 34,67,11,0,4,7,0,3,1,15354
SD,202408,Male,35 to 44,7,0,0,0,2,0,2,0,1492
SD,202401,Male,11 to 14,2,0,0,0,0,0,0,0,278
IN,202408,Missing,11 to 14,0,0,0,0,0,0,0,0,1
DC,202408,Male,0 to 10,8,0,0,0,0,0,0,0,2481
NE,202405,Male,11 to 14,4,0,0,0,0,0,0,0,822
TN,202406,Missing,15 to 24,0,0,0,0,0,0,0,0,2
IN,202402,Missing,65+,0,0,0,0,0,0,0,0,4
KS,202404,Missing,Total,0,0,0,0,0,0,0,0,38
ID,202405,Missing,Total,0,0,0,0,0,0,0,0,37
HI,202406,Total,65+,40,13,0,1,0,0,0,1,13517
ID,202405,Missing,11 to 14,0,0,0,0,0,0,0,0,2
NH,202404,Male,Total,59,20,3,2,0,0,0,2,11677
IL,202403,Missing,0 to 10,0,0,0,0,0,0,0,0,15
PA,202405,Total,15 to 24,419,24,4,2,9,3,0,6,52900
ME,202404,Female,25 to 34,9,3,0,0,0,0,0,1,3163
AR,202405,Missing,15 to 24,0,0,0,0,0,0,0,0,1
NC,202405,Total,11 to 14,87,1,0,0,3,0,0,1,11815
MN,202404,Male,55 to 64,41,13,0,0,1,0,1,1,6776
DE,202402,Female,25 to 34,12,4,0,1,2,1,0,0,3784
NY,202403,Male,15 to 24,304,41,3,8,9,6,0,1,33481
GA,202404,Total,35 to 44,314,67,3,16,27,6,18,4,46180
NY,202404,Missing,25 to 34,0,0,0,0,0,0,0,0,55
IL,202401,Male,25 to 34,293,119,61,7,24,14,7,5,24256
MS,202501,Missing,65+,0,0,0,0,0,0,0,0,2
OH,202501,Total,55 to 64,173,39,4,5,4,3,0,6,56930
NH,202501,Missing,0 to 10,0,0,0,0,0,0,0,0,null
CT,202501,Female,25 to 34,41,12,2,3,0,0,0,3,15473
WY,202502,Male,65+,2,1,0,0,0,0,0,0,2339
PA,202502,Male,65+,137,29,2,2,2,2,0,2,59416
WA,202502,Missing,25 to 34,2,0,0,0,1,0,0,0,42
NE,202502,Total,11 to 14,8,0,0,0,0,0,0,0,1153
VA,202501,Missing,Total,3,1,0,0,1,1,0,0,129
AR,202502,Female,25 to 34,10,1,0,0,1,0,1,0,3615
AL,202502,Total,11 to 14,39,1,0,0,0,0,0,0,5668
MA,202502,Female,Total,706,192,9,17,22,16,1,18,133563
VA,202403,Male,0 to 10,59,1,0,0,1,0,0,1,22204
MO,202402,Total,65+,50,2,0,0,0,0,0,2,47090
AL,202402,Female,15 to 24,88,7,0,3,1,1,0,0,13771
OH,202403,Female,45 to 54,101,16,2,5,2,1,1,1,27162
WV,202401,Female,55 to 64,25,16,0,2,0,0,0,2,5479
DC,202402,Male,25 to 34,23,4,0,0,0,0,0,0,2024
AZ,202401,Female,Total,669,203,1,51,18,2,6,23,149294
MN,202401,Total,25 to 34,125,46,0,4,4,1,2,1,13247
TN,202402,Male,25 to 34,226,91,11,17,15,6,8,4,14263
LA,202401,Male,25 to 34,126,41,6,4,7,2,2,1,11636
MD,202401,Male,45 to 54,110,45,5,4,6,5,0,0,10048
MD,202402,Female,35 to 44,90,40,3,1,2,2,0,1,13307
UT,202401,Male,25 to 34,87,30,3,7,8,1,3,2,5400
OH,202403,Missing,Missing,4,0,0,0,0,0,0,0,111
NJ,202402,Male,55 to 64,186,84,15,1,2,2,0,4,18152
IN,202404,Missing,Missing,2,1,0,0,0,0,0,0,32
SD,202502,Missing,45 to 54,0,0,0,0,0,0,0,0,null
VT,202402,Male,Total,65,20,4,1,4,3,0,1,11286
WY,202402,Male,0 to 10,2,0,0,0,0,0,0,0,745
WY,202404,Total,15 to 24,15,0,0,0,0,0,0,0,1270
KY,202411,Total,65+,184,64,0,0,3,2,1,3,45536
WV,202411,Total,25 to 34,65,27,4,6,3,1,2,0,10156
PA,202410,Total,65+,338,78,16,1,6,4,1,8,135855
KY,202409,Missing,55 to 64,0,0,0,0,0,0,0,0,null
MA,202411,Male,55 to 64,168,79,4,8,9,9,0,4,15794
OH,202410,Total,35 to 44,439,124,13,15,28,13,12,6,60274
MA,202409,Female,45 to 54,127,36,3,1,4,4,0,3,14815
KS,202410,Missing,25 to 34,0,0,0,0,0,0,0,0,3
CT,202410,Total,Total,994,323,26,30,53,34,5,25,182575
MO,202410,Male,11 to 14,5,0,0,0,0,0,0,0,4657
MO,202410,Missing,65+,0,0,0,0,0,0,0,0,5
